postgres_id,accident_id,description,latitude,longitude,severity,timestamp,timezone,status_code
73603,A-200,At OH-13/Exit 132 - Accident.,39.94397,-82.41127,2,2016-02-16 04:54:40,US/Eastern,201
73611,A-201,At I-70/Exit 8 - Accident.,39.96893,-83.11922,2,2016-02-16 04:55:56,US/Eastern,201
73619,A-202,At PA-910/Exit 73 - Accident.,40.6126,-80.09494000000002,2,2016-02-16 06:02:12,US/Eastern,201
73627,A-203,At US-23/Exit 23 - Accident.,40.11184,-83.00883,3,2016-02-16 06:09:59,US/Eastern,201
73635,A-204,Ramp to Exit 125B - Accident.,41.06347,-81.50372,2,2016-02-16 06:08:42,US/Eastern,201
73643,A-205,At IN-37/Exit 5 - Accident.,39.972931,-85.965783,2,2016-02-16 07:40:21,US/Eastern,201
73651,A-206,Between US-40/Broad St/Exit 97 and Hague Ave/Exit 95 - Accident.,39.95459,-83.04255,2,2016-02-16 08:12:40,US/Eastern,201
73659,A-207,At US-23/Exit 23 - Accident.,40.11184,-83.00883,3,2016-02-16 08:11:18,US/Eastern,201
73667,A-208,Between OH-16/Broad St/Exit 39 and OH-317/Hamilton Rd/Exit 37 - Accident.,39.97241,-82.84695,2,2016-02-16 08:17:49,US/Eastern,201
73675,A-209,At IN-238/Exit 10 - Accident.,39.9912,-85.9188,2,2016-02-16 08:23:57,US/Eastern,201
73683,A-210,Between I-480/Cuyahoga-Summit Co Line and OH-82/Exit 19 - Accident.,41.34965,-81.51146,2,2016-02-16 08:59:39,US/Eastern,201
73691,A-211,Closed at I-680 - Road closed due to accident.,41.11987,-80.69004,4,2016-02-16 08:59:39,US/Eastern,201
73699,A-212,Ramp closed to OH-711 Eastbound - Road closed due to accident.,41.11851,-80.69242,4,2016-02-16 08:59:39,US/Eastern,201
73707,A-213,At Henderson Rd - Accident.,40.05642,-83.03097,2,2016-02-16 08:59:39,US/Eastern,201
73715,A-214,At KY-1020/National TNPk/Exit 8 - Accident.,38.117487,-85.760397,2,2016-02-16 09:01:58,US/Eastern,201
73723,A-215,Between Grant Ave/Exit 158 and OH-21/Brecksville Rd/Exit 157 - Accident.,41.44134,-81.65055,2,2016-02-16 09:13:17,US/Eastern,201
73731,A-216,At US-19/Exit 57 - Accident.,38.61531,-80.76034,2,2016-02-16 09:18:13,US/Eastern,201
73739,A-217,Closed between US-42 and I-680 - Road closed due to accident.,41.124052,-80.677589,4,2016-02-16 09:32:26,US/Eastern,201
73747,A-218,At Alum Creek Dr/Exit 103 - Accident.,39.95085,-82.94428,2,2016-02-16 09:41:14,US/Eastern,201
73755,A-219,At Wolf Ledges/Exit 22 - Accident.,41.06257,-81.52228000000002,2,2016-02-16 09:54:12,US/Eastern,201
73763,A-220,Between OH-315/Olentangy Riv Rd/Exit 22 and US-23/Exit 23 - Accident.,40.11212,-83.03905999999998,2,2016-02-16 09:58:03,US/Eastern,201
73771,A-221,At Stringtown Rd/Exit 100 - Accident.,39.887033,-83.043909,2,2016-02-16 10:05:57,US/Eastern,201
73779,A-222,At OH-315/W Henderson Rd/Jasonway Ave - Accident.,40.04916,-83.03336,2,2016-02-16 10:12:23,US/Eastern,201
73787,A-223,At US-27/IN-1/IN-3/Lima Rd/Exit 111 - Accident.,41.12906,-85.1612,2,2016-02-16 11:46:40,US/Eastern,201
73795,A-224,At IN-1/Dupont Rd/Exit 116 - Accident.,41.17798,-85.10323000000002,2,2016-02-16 11:46:40,US/Eastern,201
73803,A-225,Between US-60/Exit 113 and KY-36/Exit 121 - Accident.,38.08783,-83.90263,2,2016-02-16 12:08:17,US/Eastern,201
73811,A-226,At South Ave/Kuhlman Dr/Exit 200 - Accident.,41.63316,-83.54203000000003,2,2016-02-16 12:18:42,US/Eastern,201
73819,A-227,At I-74/US-52/US-27/Exit 4 - Accident.,39.149639,-84.539381,2,2016-02-16 12:40:34,US/Eastern,201
73827,A-228,Closed between Gundy Rd and Mayne Rd - Road closed due to accident.,40.9605,-85.3528,4,2016-02-16 13:47:40,US/Eastern,201
73835,A-229,Closed between Mayne Rd and Gundy Rd - Road closed due to accident.,40.96051,-85.34522,4,2016-02-16 13:47:40,US/Eastern,201
73843,A-230,At South Ave/Exit 7 - Accident.,41.08204,-80.64846999999997,2,2016-02-16 14:36:56,US/Eastern,201
73851,A-231,At OH-65/Miami St/Exit 199 - Accident.,41.61791,-83.54106999999998,2,2016-02-16 14:38:16,US/Eastern,201
73859,A-232,Between US-60/Exit 15 and WV-10/Hal Greer Blvd/Exit 11 - Accident.,38.41592,-82.3465,2,2016-02-16 15:26:16,US/Eastern,201
73867,A-233,At US-20/OH-120/Central/Exit 13 - Accident.,41.67571,-83.69385,2,2016-02-16 15:46:00,US/Eastern,201
73875,A-234,Between 12th St/Pike St/Exit 191 and KY-1072/Kyles Ln/Exit 189 - Accident.,39.08272,-84.52264,2,2016-02-16 16:25:43,US/Eastern,201
73883,A-235,At US-50/Exit 119 - Accident.,39.280947,-80.278075,2,2016-02-16 16:42:32,US/Eastern,201
73891,A-236,At WV-25/10th/Roxalana Rd/Exit 53 - Accident.,38.36387,-81.73867,2,2016-02-16 16:43:51,US/Eastern,201
73899,A-237,Ramp to Exit 35A - Accident.,40.0187,-82.90465999999998,2,2016-02-16 16:47:47,US/Eastern,201
73907,A-238,At 72nd St/Exit 176 - Accident.,41.53757,-81.64083000000002,3,2016-02-16 17:45:19,US/Eastern,201
73915,A-239,At Graham Rd - Accident.,41.16522,-81.47454,3,2016-02-16 18:13:50,US/Eastern,201
73923,A-240,Closed at Amesville - Road closed due to accident.,39.52352,-82.02360999999998,4,2016-02-16 18:13:50,US/Eastern,201
73931,A-241,Closed at CR-38/Bishopville Rd - Road closed due to accident.,39.517216,-82.025802,4,2016-02-16 18:13:50,US/Eastern,201
73939,A-242,Closed between CR-215/Panhandle Rd and Delaware - Road closed due to accident.,40.322818,-83.071034,4,2016-02-17 00:52:54,US/Eastern,201
73947,A-243,Closed between I-69/US-27/Exit 144 and IN-9/Exit 121 - Road closed due to accident.,41.73565,-84.99082,4,2016-02-17 01:46:49,US/Eastern,201
73955,A-244,Closed between Dana Ave/Exit 5 and US-22/OH-3/Montgomery Rd/Exit 5 - Road closed due to accident.,39.14648,-84.45455,4,2016-02-17 04:16:32,US/Eastern,201
73963,A-245,At IN-9/Exit 104 - Accident.,39.82122,-85.76482,3,2016-02-17 07:17:47,US/Eastern,201
73971,A-246,Ramp to I-77 - Accident.,41.11889,-81.65406999999998,2,2016-02-17 07:22:54,US/Eastern,201
73979,A-247,Closed at Avery Rd - Road closed due to accident.,40.121557,-83.151457,4,2016-02-17 07:57:01,US/Eastern,201
73987,A-248,Closed between Avery Rd and Cormorant Dr - Road closed due to accident.,40.11017,-83.15876999999998,4,2016-02-17 07:57:01,US/Eastern,201
73995,A-249,At 185th St/Waterloo Rd/Exit 182 - Accident.,41.57777,-81.54987,2,2016-02-17 08:08:41,US/Eastern,201
74003,A-250,At Avery Rd - Accident.,40.121557,-83.151457,3,2016-02-17 08:15:04,US/Eastern,201
74011,A-251,Between Avery Rd and Dunabbey Loop - Accident.,40.11017,-83.15876999999998,3,2016-02-17 08:15:04,US/Eastern,201
74019,A-252,At OH-261/Exit 11 - Accident.,41.04592,-81.69463,2,2016-02-17 08:13:48,US/Eastern,201
74027,A-253,Between OH-176/OH-17/Exit 17 and I-77/Exit 20 - Accident.,41.42099,-81.69051999999998,2,2016-02-17 08:36:21,US/Eastern,201
74035,A-254,At I-275/Exit 17 - Accident.,39.27486,-84.346,2,2016-02-17 08:57:59,US/Eastern,201
74043,A-255,At US-127/Exit 36 - Accident.,39.28266,-84.56742,2,2016-02-17 09:27:49,US/Eastern,201
74051,A-256,At Mt Perry Rd/Exit 142 - Accident.,39.9467,-82.22232,2,2016-02-17 10:27:18,US/Eastern,201
74059,A-257,At OH-562/Exit 7 - Accident.,39.17397,-84.49031,2,2016-02-17 10:45:25,US/Eastern,201
74067,A-258,At OH-562/Exit 7 - Accident.,39.17736,-84.4873,3,2016-02-17 10:54:38,US/Eastern,201
74075,A-259,At Mt Perry Rd/Exit 142 - Accident.,39.9467,-82.22232,2,2016-02-17 11:51:00,US/Eastern,201
74083,A-260,At Mt Perry Rd/Exit 142 - Accident.,39.9467,-82.22232,2,2016-02-17 12:47:59,US/Eastern,201
74091,A-261,At Berdan Ave/Exit 205 - Accident.,41.68518,-83.5678,2,2016-02-17 13:21:42,US/Eastern,201
74099,A-262,At US-24/Detroit Ave/Exit 203 - Accident. in the left lane.,41.66572,-83.5652,2,2016-02-17 16:20:05,US/Eastern,201
74107,A-263,At I-71/Exit 49 - Accident. in the right lane.,39.27125,-84.35176,2,2016-02-17 16:56:42,US/Eastern,201
74115,A-264,At I-71/I-90/OH-176/Exit 170 - Accident. in the right lane.,41.47395,-81.69931,2,2016-02-17 17:04:42,US/Eastern,201
74123,A-265,Closed between Central Ave and OH-7-scenic - Road closed due to accident.,39.98505,-80.74006,4,2016-02-18 04:10:19,US/Eastern,201
74131,A-266,Closed between OH-7-scenic and Central Ave - Road closed due to accident.,39.95813,-80.76219,4,2016-02-18 04:10:19,US/Eastern,201
74139,A-267,Between 140th St/152nd St/Exit 180 and 185th St/Waterloo Rd/Exit 182 - Accident.,41.56544,-81.5835,2,2016-02-18 04:59:56,US/Eastern,201
74147,A-268,At US-60/Exit 161 - Accident.,38.32587,-83.11389,2,2016-02-18 05:02:29,US/Eastern,201
74155,A-269,At 9th St/Roy Wilkins Ave/Exit 4 - Accident.,38.25869,-85.7622,2,2016-02-18 06:58:01,US/Eastern,201
74163,A-270,At Zorn Ave/Exit 2 - Accident.,38.29322,-85.654625,2,2016-02-18 06:58:01,US/Eastern,201
74171,A-271,Between Madison/Pickaway County Line and OH-56/Exit 84 - Accident.,39.78609,-83.24606999999997,2,2016-02-18 07:05:38,US/Eastern,201
74179,A-272,At ML King Jr Dr/Exit 177 - Accident.,41.53968,-81.62795,2,2016-02-18 07:05:38,US/Eastern,201
74187,A-273,At Spence Bridge - Accident.,39.08927,-84.5227,2,2016-02-18 07:16:59,US/Eastern,201
74195,A-274,At 9th St/Roy Wilkins Ave/Exit 4 - Accident.,38.25922,-85.76632,3,2016-02-18 07:18:16,US/Eastern,201
74203,A-275,At Eddy Rd/Exit 178 - Accident.,41.55264,-81.60032,3,2016-02-18 07:24:49,US/Eastern,201
74211,A-276,At KY-16/Taylor Mill Rd/Exit 79 - Accident.,39.02187,-84.50492,2,2016-02-18 08:02:46,US/Eastern,201
74219,A-277,At OH-261/Wooster Ave/Exit 130 - Accident.,41.06755,-81.57421,2,2016-02-18 08:13:46,US/Eastern,201
74227,A-278,At US-19-TRUCK/Evergreen Rd/Exit 11 - Accident.,40.49223,-80.01029,2,2016-02-18 08:10:12,US/Eastern,201
74235,A-279,At Woodland Ave/Exit 162 - Accident.,41.48836,-81.66471,3,2016-02-18 08:32:39,US/Eastern,201
74243,A-280,Closed between Alum Creek Dr/Exit 103 and US-33/Exit 105 - Road closed due to accident.,39.95085,-82.94428,4,2016-02-18 08:32:39,US/Eastern,201
74251,A-281,At I-71/Exit 11 - Accident.,41.42063,-81.80859,2,2016-02-18 08:32:39,US/Eastern,201
74259,A-282,At OH-261/Wooster Ave/Exit 130 - Accident.,41.06755,-81.57421,2,2016-02-18 08:37:45,US/Eastern,201
74267,A-283,At US-62/Exit 107 - Accident.,40.82949,-81.39732,2,2016-02-18 08:45:20,US/Eastern,201
74275,A-284,Between Snow Rd/Engle Rd/Exit 237 and I-480/Exit 238 - Accident.,41.40091,-81.81724,3,2016-02-18 08:49:18,US/Eastern,201
74283,A-285,At IN-327/Coldwater Rd/Exit 112 - Accident.,41.13355,-85.13584,2,2016-02-18 08:55:31,US/Eastern,201
74291,A-286,At KY-14/KY-16/Exit 171 - Accident.,38.870386,-84.624429,2,2016-02-18 09:05:40,US/Eastern,201
74299,A-287,At I-77/Exit 2 - Accident.,41.47974,-81.6667,2,2016-02-18 09:33:40,US/Eastern,201
74307,A-288,At Southpointe Blvd/Exit 48 - Accident.,40.30095,-80.16651999999998,2,2016-02-18 09:47:43,US/Eastern,201
74315,A-289,Between US-42/Reading Rd/Exit 2 and Dana Ave/Exit 5 - Accident.,39.11543,-84.50003000000002,3,2016-02-18 10:26:34,US/Eastern,201
74323,A-290,At OH-59/Front St/2nd St - Accident.,41.1419,-81.47694,2,2016-02-18 10:38:15,US/Eastern,201
74331,A-291,At Edmondson Rd/Exit 6 - Accident.,39.14917,-84.44711,2,2016-02-18 10:49:43,US/Eastern,201
74339,A-292,At Needmore Rd/Exit 58 - Accident.,39.81979000000001,-84.18908,2,2016-02-18 10:57:30,US/Eastern,201
74347,A-293,At Benchwood Rd/Wyse Rd/Exit 59 - Accident.,39.84509,-84.1899,3,2016-02-18 11:02:38,US/Eastern,201
74355,A-294,Between 41st St/Exit 169 and OH-10/Lorain Ave/Exit 167 - Accident.,41.47461,-81.71181999999997,2,2016-02-18 12:43:20,US/Eastern,201
74363,A-295,At OH-4/Paddock Rd - Accident. in the left lane.,39.17304,-84.47589,2,2016-02-18 15:21:14,US/Eastern,201
74371,A-296,At US-50/Columbia Pky/Exit 6 - Accident. in the right lane.,39.1021,-84.49754,2,2016-02-18 18:27:23,US/Eastern,201
74379,A-297,At Carnegie Ave/Exit 172 - Accident. in the right lane.,41.49873,-81.67260999999998,2,2016-02-18 19:06:41,US/Eastern,201
74387,A-298,At Western Hills Viad/Exit 2 - Accident. in the left lane.,39.12627,-84.53509,2,2016-02-18 22:34:44,US/Eastern,201
74395,A-299,Closed at I-71/I-90/OH-176/Exit 170 - Road closed due to accident.,41.47394600000001,-81.699011,4,2016-02-19 03:08:50,US/Eastern,201
74403,A-300,Between Wilson Rd/Exit 94 and I-270/Exit 93 - Accident.,39.9745,-83.09654,2,2016-02-19 05:31:23,US/Eastern,201
74411,A-301,At I-70/Rockridge Rd - Accident.,39.85911,-84.2808,2,2016-02-19 06:37:48,US/Eastern,201
74419,A-302,At Pfeiffer Rd/Exit 15 - Accident.,39.24943,-84.36541,3,2016-02-19 07:09:38,US/Eastern,201
74427,A-303,At I-265/KY-841/Exit 9 - Accident.,38.31179,-85.58773000000002,2,2016-02-19 07:38:03,US/Eastern,201
74435,A-304,Between I-275/Exit 17 and Pfeiffer Rd/Exit 15 - Accident.,39.27486,-84.346,2,2016-02-19 07:38:03,US/Eastern,201
74443,A-305,At I-71/Mason Rd/Escort Dr/Gregory - Accident.,39.29287,-84.31981,2,2016-02-19 08:17:41,US/Eastern,201
74451,A-306,Between I-74/US-52/US-27/Exit 4 and US-52/Hopple St/Exit 3 - Accident.,39.15267,-84.5395,2,2016-02-19 08:44:19,US/Eastern,201
74459,A-307,At US-422/OH-87/Chagrin BL/Exit 29 - Accident.,41.4675,-81.49014,2,2016-02-19 09:00:47,US/Eastern,201
74467,A-308,Between I-275/Exit 17 and Mason Montgomery Rd/Exit 19 - Accident.,39.26661,-84.35605,3,2016-02-19 09:02:04,US/Eastern,201
74475,A-309,At I-71/Exit 49 - Accident.,39.27125,-84.35176,3,2016-02-19 10:09:15,US/Eastern,201
74483,A-310,At Crittenden Dr - Accident.,38.20674,-85.74846,3,2016-02-19 11:32:06,US/Eastern,201
74491,A-311,Between Polaris Pky/Exit 121 and US-36/OH-37/Exit 131 - Accident.,40.13804,-82.97112,2,2016-02-19 11:32:06,US/Eastern,201
74499,A-312,At OH-14/Broadway Ave/Exit 2 - Accident.,41.47965,-81.66758,3,2016-02-19 11:37:18,US/Eastern,201
74507,A-313,At Spence Bridge - Accident.,39.08887,-84.52271,2,2016-02-19 12:08:46,US/Eastern,201
74515,A-314,At Talmadge Rd/Exit 16 - Accident.,41.6882,-83.64064,2,2016-02-19 12:21:43,US/Eastern,201
74523,A-315,Between Morse Rd/Exit 116 and Cooke Rd/Exit 115 - Accident.,40.06527,-82.99591,2,2016-02-19 13:43:55,US/Eastern,201
74531,A-316,At OH-4/OH-235/Exit 41 - Accident.,39.86536,-84.05238,2,2016-02-19 14:12:42,US/Eastern,201
74539,A-317,At US-60/Exit 18 - Accident.,38.420223,-82.293065,2,2016-02-19 14:35:59,US/Eastern,201
74547,A-318,Between Abbey Ave/14th St/Exit 171 and Exit 1A - Accident.,41.47414000000001,-81.69893,2,2016-02-19 14:58:17,US/Eastern,201
74555,A-319,At I-71/I-90/OH-176/Exit 1 - Accident.,41.47542,-81.68721,2,2016-02-19 14:58:17,US/Eastern,201
74563,A-320,Between Tuttle Crossing Blvd/Exit 15 and US-33/OH-161/Exit 17 - Accident.,40.07297,-83.1347,2,2016-02-19 15:28:40,US/Eastern,201
74571,A-321,At WV-88/Exit 4 - Accident.,40.05609000000001,-80.679211,2,2016-02-19 15:46:39,US/Eastern,201
74579,A-322,At I-65/KY-61/Exit 12 - Accident.,38.19105,-85.71902,2,2016-02-19 16:01:01,US/Eastern,201
74587,A-323,Between US-42/US-60/Mellwood Ave/Exit 7 and I-71/Exit 6 - Accident.,38.25454000000001,-85.71969,2,2016-02-19 16:03:40,US/Eastern,201
74595,A-324,At OH-562/Exit 7 - Accident.,39.171694,-84.494399,2,2016-02-19 16:06:14,US/Eastern,201
74603,A-325,Between Wolf Ledges/Exit 22 and Grant St/Exit 22 - Accident.,41.06239,-81.52229,2,2016-02-19 16:04:58,US/Eastern,201
74611,A-326,At Sharon Rd/Exit 15 - Accident.,39.259254,-84.440978,2,2016-02-19 16:12:42,US/Eastern,201
74619,A-327,At US-33/Exit 46 - Accident.,39.905178,-82.895471,2,2016-02-19 16:34:40,US/Eastern,201
74627,A-328,Ramp closed to Exit 17B - Road closed due to accident.,40.0988,-83.13331,4,2016-02-19 16:31:59,US/Eastern,201
74635,A-329,At I-80/Ohio Tpke/Exit 233 - Accident.,41.33991,-81.81739,2,2016-02-19 16:51:57,US/Eastern,201
74643,A-330,Between OH-3/Exit 29 and Cleveland Ave/Exit 27 - Accident.,40.0999,-82.92089,2,2016-02-19 17:52:57,US/Eastern,201
74651,A-331,At WV-310/Exit 137 - Accident.,39.4728,-80.11963,2,2016-02-19 18:21:08,US/Eastern,201
74659,A-332,Closed between 117th St/Exit 166 and West Blvd/98th St/Exit 167 - Road closed due to accident.,41.46631,-81.77065999999998,4,2016-02-19 18:32:58,US/Eastern,201
74667,A-333,At Trace Fork Blvd - Accident.,38.34109,-81.70017,2,2016-02-19 19:28:39,US/Eastern,201
74675,A-334,Closed at Oday Rd - Road closed due to accident.,41.160072,-85.232647,4,2016-02-19 19:32:33,US/Eastern,201
74683,A-335,Closed at Johnson Rd - Road closed due to accident.,41.163626,-85.24482900000002,4,2016-02-19 19:32:32,US/Eastern,201
74691,A-336,Between US-52/Hopple St/Exit 3 and Western Hills Viad/Exit 2 - Accident.,39.14014,-84.53495,2,2016-02-19 20:16:00,US/Eastern,201
74699,A-337,Closed at McCallum Ave NE - Road closed due to accident.,40.94537,-81.15473,4,2016-02-19 20:26:07,US/Eastern,201
74707,A-338,Closed at County Road T - Road closed due to accident.,41.68591,-83.911307,4,2016-02-19 20:23:49,US/Eastern,201
74715,A-339,Closed at County Road S - Road closed due to accident.,41.704523,-83.9136,4,2016-02-19 20:23:49,US/Eastern,201
74723,A-340,Closed at Freshley Ave NE - Road closed due to accident.,40.945772,-81.17219399999998,4,2016-02-19 20:26:07,US/Eastern,201
74731,A-341,Closed approaching Portsmouth - Road closed due to accident.,38.82445,-82.98299,4,2016-02-20 08:49:24,US/Eastern,201
74739,A-342,Closed past Portsmouth - Road closed due to accident.,38.84111,-82.98432,4,2016-02-20 08:49:24,US/Eastern,201
74747,A-343,Past KY-9/Aa Hwy - Accident.,39.00079,-84.42043000000002,2,2016-02-20 12:52:32,US/Eastern,201
74755,A-344,Closed between Cadiz and Blountsville - Road closed due to accident.,39.96071,-85.35383,4,2016-02-20 14:11:27,US/Eastern,201
74763,A-345,At US-50/Exit 176 - Accident.,39.2675,-81.49929,3,2016-02-21 04:12:45,US/Eastern,201
74771,A-346,Closed between US-35/IN-28/Exit 45 and IN-26/Exit 55 - Road closed due to accident.,40.27317,-85.5577,4,2016-02-21 06:39:41,US/Eastern,201
74779,A-347,Closed between IN-26/Exit 55 and US-35/IN-28/Exit 45 - Road closed due to accident.,40.42667,-85.54968000000002,4,2016-02-21 06:39:41,US/Eastern,201
74787,A-348,At Sharon Hollow Rd/Exit 79 - Accident.,38.130782,-81.388878,3,2016-02-21 09:27:15,US/Eastern,201
74795,A-349,Between Henryville Rest Area and Blue Lick Rd/Exit 16 - Accident.,38.545195,-85.778613,2,2016-02-21 09:51:39,US/Eastern,201
74803,A-350,Between McIlwain St and US-60/Maccorkle Ave/Exit 54 - Accident.,38.362427,-81.714434,2,2016-02-21 12:30:41,US/Eastern,201
74811,A-351,At US-119/Exit 1 - Accident.,38.39115,-81.58664,3,2016-02-21 21:06:59,US/Eastern,201
74819,A-352,Closed between OH-161/Exit 117 and Morse Rd/Exit 116 - Road closed due to accident.,40.08978,-82.98725999999998,4,2016-02-22 02:45:47,US/Eastern,201
74827,A-353,Between Hudson St/Exit 112 and Weber Rd/Exit 113 - Accident.,40.0122,-82.99188000000002,3,2016-02-22 02:57:01,US/Eastern,201
74835,A-354,At Expressway Dr/Exit 207 - Accident.,41.68918,-83.53681999999998,2,2016-02-22 06:12:58,US/Eastern,201
74843,A-355,Between OH-129/Exit 24 and Tylersville Rd/Exit 22 - Accident.,39.3781,-84.365,2,2016-02-22 07:26:37,US/Eastern,201
74851,A-356,Between Western Ave/Findlay St/Exit 2 and Ezzard Charles Dr/Exit 1 - Accident.,39.11919,-84.53539,3,2016-02-22 08:00:43,US/Eastern,201
74859,A-357,Closed between Bells Run Rd and Stringtown Rd - Road closed due to accident.,39.05029,-83.77673,4,2016-02-22 07:56:54,US/Eastern,201
74867,A-358,Closed between Stringtown Rd and Bells Run Rd - Road closed due to accident.,39.04827,-83.77199,4,2016-02-22 07:56:54,US/Eastern,201
74875,A-359,Ramp to Easton Way - Accident.,40.0717,-82.90821,2,2016-02-22 08:42:31,US/Eastern,201
74883,A-360,At KY-8/Exit 5 - Accident.,39.09655,-84.48312,2,2016-02-22 08:41:15,US/Eastern,201
74891,A-361,At US-19/PA-51/Exit 69B/Exit 69C - Accident.,40.43077,-80.02638,2,2016-02-22 09:29:41,US/Eastern,201
74899,A-362,Closed at Orland - Road closed due to accident.,41.443708,-85.19285,4,2016-02-22 09:32:16,US/Eastern,201
74907,A-363,Closed at Fairview Blvd/Kammerer Rd - Road closed due to accident.,41.438119,-85.15969399999999,4,2016-02-22 09:32:16,US/Eastern,201
74915,A-364,Between West Blvd/98th St/Exit 167 and 41st St/Exit 169 - Accident.,41.46747,-81.75909,2,2016-02-22 12:04:05,US/Eastern,201
74923,A-365,Closed between I-471/Exit 74 and US-52/Kellogg Ave/Exit 72 - Road closed due to accident.,39.044435,-84.465864,4,2016-02-22 14:44:18,US/Eastern,201
74931,A-366,Closed at Davis St/Wyoming Ave/Exit 12 - Road closed due to accident.,39.22461,-84.45364000000002,4,2016-02-22 16:27:27,US/Eastern,201
74939,A-367,Closed between OH-261/E Tallmadge Ave and E Glenwood Ave - Road closed due to accident.,41.104217,-81.499987,4,2016-02-22 16:40:27,US/Eastern,201
74947,A-368,Closed between OH-261/E Tallmadge Ave and Howe Ave - Road closed due to accident.,41.1003,-81.4999,4,2016-02-22 16:39:09,US/Eastern,201
74955,A-369,At US-50/Columbia Pky/Exit 6 - Accident.,39.1021,-84.49754,3,2016-02-22 17:24:07,US/Eastern,201
74963,A-370,At I-90/I-490/14th St/Exit 247 - Accident.,41.46375,-81.69353000000002,2,2016-02-22 17:24:07,US/Eastern,201
74971,A-371,Ramp to I-280/OH-420/Exit 71 - Accident.,41.52134,-83.45642,3,2016-02-22 19:35:52,US/Eastern,201
74979,A-372,Ramp to I-80/I-90/Ohio Tpke - Accident.,41.52549000000001,-83.46344,3,2016-02-22 19:35:52,US/Eastern,201
74987,A-373,At Spring Rd/Hinckley Pky - Accident.,41.43166,-81.68160999999998,2,2016-02-22 21:02:39,US/Eastern,201
